date,sub_city,hour_block_start,time_window,day_of_week,reports_count,outage_occurred,avg_duration_hours,max_duration_hours,high_severity_outage,weather_condition,is_rainy,planned_notice_mode,representative_sefer,confidence_score_mean,respondents_count_proxy
2026-04-14,kolfe keranio,6,06:00-09:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,kolfe keranio,9,09:00-12:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,kolfe keranio,12,12:00-15:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,kolfe keranio,15,15:00-18:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,kolfe keranio,18,18:00-21:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,kolfe keranio,21,21:00-00:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,0,00:00-03:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,3,03:00-06:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,6,06:00-09:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,9,09:00-12:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,12,12:00-15:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,15,15:00-18:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,18,18:00-21:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lemi kura,21,21:00-00:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lideta,0,00:00-03:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lideta,3,03:00-06:00,Tuesday,1,1,2.35,2.35,0,windy,0,no,balcha area,0.55,1
2026-04-14,lideta,6,06:00-09:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lideta,9,09:00-12:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lideta,12,12:00-15:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lideta,15,15:00-18:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lideta,18,18:00-21:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,lideta,21,21:00-00:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,nifas silk-lafto,0,00:00-03:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,nifas silk-lafto,3,03:00-06:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,nifas silk-lafto,6,06:00-09:00,Tuesday,1,1,2.41,2.41,1,cloudy,0,yes,gotera,0.81,1
2026-04-14,nifas silk-lafto,9,09:00-12:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,nifas silk-lafto,12,12:00-15:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,nifas silk-lafto,15,15:00-18:00,Tuesday,1,0,1.0,1.0,0,clear,0,no,kera,0.52,1
2026-04-14,nifas silk-lafto,18,18:00-21:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,nifas silk-lafto,21,21:00-00:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,yeka,0,00:00-03:00,Tuesday,1,0,1.0,1.0,0,clear,0,no,shola,0.6,1
2026-04-14,yeka,3,03:00-06:00,Tuesday,1,0,1.0,1.0,0,clear,0,no,megenagna,0.55,1
2026-04-14,yeka,6,06:00-09:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,yeka,9,09:00-12:00,Tuesday,1,1,1.66,1.66,0,cloudy,0,no,shola,0.63,1
2026-04-14,yeka,12,12:00-15:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,yeka,15,15:00-18:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,yeka,18,18:00-21:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-14,yeka,21,21:00-00:00,Tuesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,addis ketema,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,addis ketema,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,addis ketema,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,addis ketema,9,09:00-12:00,Wednesday,1,0,1.0,1.0,0,cloudy,0,no,addisu gebeya,0.53,1
2026-04-15,addis ketema,12,12:00-15:00,Wednesday,1,0,1.0,1.0,0,clear,0,yes,teklehaimanot,0.75,1
2026-04-15,addis ketema,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,addis ketema,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,addis ketema,21,21:00-00:00,Wednesday,1,1,2.91,2.91,1,rain,1,no,addisu gebeya,0.63,1
2026-04-15,akaki kality,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,akaki kality,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,akaki kality,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,akaki kality,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,akaki kality,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,akaki kality,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,akaki kality,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,akaki kality,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,arada,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,bole,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,gulele,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kirkos,0,00:00-03:00,Wednesday,1,1,2.09,2.09,0,cloudy,0,no,mexico,0.65,1
2026-04-15,kirkos,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kirkos,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kirkos,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kirkos,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kirkos,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kirkos,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kirkos,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kolfe keranio,0,00:00-03:00,Wednesday,1,0,1.0,1.0,0,clear,0,unknown,tor hailoch,0.52,1
2026-04-15,kolfe keranio,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kolfe keranio,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kolfe keranio,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kolfe keranio,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kolfe keranio,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kolfe keranio,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,kolfe keranio,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lemi kura,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lideta,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lideta,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lideta,6,06:00-09:00,Wednesday,1,0,1.0,1.0,0,rain,1,yes,tor hailoch,0.79,1
2026-04-15,lideta,9,09:00-12:00,Wednesday,2,0,0.79,1.0,0,cloudy,0,no,mexico,0.6299999999999999,2
2026-04-15,lideta,12,12:00-15:00,Wednesday,1,0,1.0,1.0,0,rain,1,yes,lideta condominiums,0.81,1
2026-04-15,lideta,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lideta,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,lideta,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,nifas silk-lafto,0,00:00-03:00,Wednesday,1,0,0.25,0.25,0,clear,0,no,gotera,0.66,1
2026-04-15,nifas silk-lafto,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,nifas silk-lafto,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,nifas silk-lafto,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,nifas silk-lafto,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,nifas silk-lafto,15,15:00-18:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,nifas silk-lafto,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,nifas silk-lafto,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,yeka,0,00:00-03:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,yeka,3,03:00-06:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,yeka,6,06:00-09:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,yeka,9,09:00-12:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,yeka,12,12:00-15:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,yeka,15,15:00-18:00,Wednesday,1,0,0.53,0.53,0,clear,0,no,kotebe,0.66,1
2026-04-15,yeka,18,18:00-21:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-15,yeka,21,21:00-00:00,Wednesday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,addis ketema,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,addis ketema,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,addis ketema,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,addis ketema,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,addis ketema,12,12:00-15:00,Thursday,2,1,1.645,2.29,0,clear,1,no,sebategna,0.74,2
2026-04-16,addis ketema,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,addis ketema,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,addis ketema,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,akaki kality,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,arada,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,arada,3,03:00-06:00,Thursday,1,0,1.0,1.0,0,clear,0,yes,arat kilo,0.7,1
2026-04-16,arada,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,arada,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,arada,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,arada,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,arada,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,arada,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,bole,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,bole,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,bole,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,bole,9,09:00-12:00,Thursday,1,0,1.0,1.0,0,clear,0,yes,rwanda,0.71,1
2026-04-16,bole,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,bole,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,bole,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,bole,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,gulele,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,gulele,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,gulele,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,gulele,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,gulele,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,gulele,15,15:00-18:00,Thursday,1,0,1.0,1.0,0,cloudy,0,no,piazza side,0.6,1
2026-04-16,gulele,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,gulele,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kirkos,0,00:00-03:00,Thursday,2,1,2.745,2.79,1,rain,1,no,meskel square,0.65,2
2026-04-16,kirkos,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kirkos,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kirkos,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kirkos,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kirkos,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kirkos,18,18:00-21:00,Thursday,1,0,1.0,1.0,0,clear,0,yes,kazanchis,0.67,1
2026-04-16,kirkos,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,kolfe keranio,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lemi kura,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lemi kura,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lemi kura,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lemi kura,9,09:00-12:00,Thursday,1,0,1.0,1.0,0,clear,0,no,summit,0.49,1
2026-04-16,lemi kura,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lemi kura,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lemi kura,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lemi kura,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lideta,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lideta,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lideta,6,06:00-09:00,Thursday,1,0,1.0,1.0,0,cloudy,0,unknown,mexico,0.6,1
2026-04-16,lideta,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lideta,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lideta,15,15:00-18:00,Thursday,1,0,1.0,1.0,0,clear,0,no,tor hailoch,0.51,1
2026-04-16,lideta,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,lideta,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,nifas silk-lafto,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,0,00:00-03:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,3,03:00-06:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,6,06:00-09:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,9,09:00-12:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,12,12:00-15:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,15,15:00-18:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,18,18:00-21:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-16,yeka,21,21:00-00:00,Thursday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,addis ketema,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,akaki kality,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,akaki kality,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
